Id	primary_heb_full	variant	PlaceId	SourceId
61910	נובי טרג (פולין קטן, פולין)	נובי טרג	13010	4
61924	נובי יאריצ'וב (אוקראינה)	יארישוב	14933	4
61925	נובי יאריצ'וב (אוקראינה)	נובי יאריצ'וב	14933	4
61927	נובי ליגורה (איטליה)	"נוב""י"	7723	4
61928	נובי ליגורה (איטליה)	נובי	7723	4
61929	נובי ליגורה (איטליה)	נובי ליגורה	7723	4
61931	נוביס (צרפת)	נוביס	22749	4
61938	נובי סאד (סרביה)	נובי סאד	6788	4
61939	נובי סאד (סרביה)	נייזאטץ	6788	4
61945	נובי סווירז'ינה (בלארוס)	נובי סווירז'ינה	15565	4
61947	נובלרה (איטליה)	נובלרה	13552	4
61948	נובלרה (איטליה)	נווילארא	13552	4
61949	נובלרה (איטליה)	ניולארה	13552	4
61956	נובנדגאן (איראן)	נובנדגאן	23680	4
61957	נובנדגאן (איראן)	נוובנגדאן	23680	4
61960	נוברה (הודו)	נוברה	26993	4
61962	נוברי (נפאל)	נוברי	11910	4
61964	נוגאלס (אריזונה)	נוגאלס	8278	4
61967	נוגאלס (נוגאלס, מקסיקו)	נוגאלס	11949	4
61969	נוגה (ישראל)	נוגה	23119	4
61972	נוגון-ני (קוריאה)	נוגון-ני	20549	4
61976	נוגראד (הונגריה : מחוז)	נוגראד	7038	4
61978	נוה אור (ישראל)	נוה אור	43	2
61983	נוה דקלים (רצועת עזה)	נוה דקלים	21184	2
61984	נוה דקלים (רצועת עזה)	נווה דקלים	21184	2
61985	נוה דקלים (רצועת עזה)	נווה-דקלים	21184	2
61988	נוה זאב (באר שבע, ישראל)	נוה זאב	22916	4
61993	נוה יעקב (ירושלים, ישראל)	נוה יעקב	22727	4
61995	נוה מדבר כתאוה (מרוקו)	נוה מדבר כתאוה	5501	4
62005	נוה נוי (באר שבע, ישראל)	נוה נוי	22018	4
62007	נוהפלד (גרמניה)	נוהפלד	13115	4
62013	נוה צדק (תל אביב, ישאטל)	נוה צדק	18756	4
62016	נוה שאנן (חיפה, ישראל)	נוה שאנן	21497	4
62019	נוה שאנן (ירושלים, ישראל)	נוה שאנן	21469	4
62028	נווארה (ממלכה)	נווארה	9542	4
62036	נווארה (ספרד)	נבארה	6422	4
62037	נווארה (ספרד)	נברה	6422	4
62038	נווארה (ספרד)	נווארה	6422	4
62042	נווארה אליה (סרי לנקה)	נווארה אליה	13660	4
62044	נווה אבות (ישראל)	נווה אבות	23099	4
62047	נווה אטיב (ישראל)	"נוה אטי""ב"	23098	4
62048	נווה אטיב (ישראל)	נווה אטיב	23098	4
62051	נווה אילן (ישראל)	נוה אילן	44	2
62052	נווה אילן (ישראל)	נווה אילן	44	2
62053	נווה איתן (ישראל)	נוה איתן	45	2
62054	נווה איתן (ישראל)	נוה-איתן	45	2
62055	נווה איתן (ישראל)	קיבוץ נוה-איתן	45	2
62058	נווה אליעזר (תל אביב-יפו, ישראל)	נוה אליעזר	26797	4
62059	נווה אליעזר (תל אביב-יפו, ישראל)	נווה אליעזר	26797	4
62060	נווה אליעזר (תל אביב-יפו, ישראל)	שכונת נוה אליעזר	26797	4
62062	נווה אפעל (ישראל)	נווה אפעל	23100	4
62065	נווה אפרים (ישראל)	נוה אפרים	1641	4
62066	נווה אפרים (ישראל)	נוה מונוסון	1641	2
62067	נווה אפרים (ישראל)	נוה מונסון	1641	2
62068	נווה אפרים (ישראל)	נווה אפריים	1641	2
62069	נווה אפרים (ישראל)	נווה מונוסון	1641	2
62070	נווה אפרים (ישראל)	נווה מונסון	1641	4
62078	נווה דוד (חיפה, ישראל)	כפר סמיר	27031	4
62079	נווה דוד (חיפה, ישראל)	מחנה דוד	27031	4
62080	נווה דוד (חיפה, ישראל)	מחנה הרוח	27031	4
62081	נווה דוד (חיפה, ישראל)	נווה דוד	27031	4
62082	נווה דוד (חיפה, ישראל)	שכונת נוה דוד	27031	4
62085	נווה דניאל (ישראל)	נוה דניאל	21967	2
62086	נווה דניאל (ישראל)	נווה דניאל	21967	2
62089	נווה הדסה (ישראל)	נוה הדסה	21940	4
62090	נווה הדסה (ישראל)	נווה הדסה	21940	4
62098	נווה המדבר דאח'לה (מצרים)	נווה המדבר דאח'לה	3865	4
62100	נווה זוהר (ישראל)	נוה זהר	23106	4
62101	נווה זוהר (ישראל)	נווה זוהר	23106	4
62103	נווה זיו (ישראל)	נווה זיו	23105	4
62105	נווה חריף (ישראל)	נווה חריף	23101	4
62108	נווה יאיר (ישראל)	נווה יאיר	21942	4
62110	נווה ים (ישראל)	נוה ים	46	2
62111	נווה ים (ישראל)	נוה-ים	46	2
62112	נווה ימין (ישראל)	נוה ימין	47	2
62115	נווה יער (ישראל)	נוה יער	26643	2
62116	נווה יער (ישראל)	נווה יער	26643	4
62117	נווה ירק (ישראל)	נוה ירק	48	2
62119	נווה מבטח (ישראל)	נווה מבטח	23103	4
62121	נווה מגן (רמת השרון, ישראל)	נוה מגן	26636	4
62122	נווה מגן (רמת השרון, ישראל)	נווה מגן	26636	4
62124	נווה מיכאל (ישראל)	נוה מיכאל	23102	4
62125	נווה מיכאל (ישראל)	נוה מיכאל-רוגלית	23102	2
62126	נווה מיכאל (ישראל)	נווה מיכאל	23102	4
62130	נווה פנחס (חולון, ישראל)	נוה מרקה	26786	4
62131	נווה פנחס (חולון, ישראל)	נוה פינחס	26786	4
62132	נווה פנחס (חולון, ישראל)	נווה פנחס	26786	4
62137	נווה שאנן (תל אביב-יפו, ישראל)	נוה שאנן	22339	4
62138	נווה שאנן (תל אביב-יפו, ישראל)	נווה שאנן	22339	4
62139	נווה שאנן (תל אביב-יפו, ישראל)	שכונת נוה שאנן	22339	4
62142	נווה שלום (ישראל)	נוה שלום	21941	4
62143	נווה שלום (ישראל)	נווה שלום	21941	2
62146	נווה שלום (לוד, ישראל)	נווה שלום	26757	4
62147	נווה שלום (לוד, ישראל)	שכונת נוה שלום	26757	4
62151	נווה שרת (תל אביב-יפו, ישראל)	נוה שרת	26796	4
62152	נווה שרת (תל אביב-יפו, ישראל)	נווה שרת	26796	4
62153	נווה שרת (תל אביב-יפו, ישראל)	שכונת נוה שרת	26796	4
62155	נווה תמרים (ישראל)	נווה תמרים	23104	4
62157	נוויס	נוויס	8627	4
62158	נוויס	נעוויס	8627	4
62160	נוורסינק (ניו יורק)	נוורסינק	24715	4
62161	נוורסינק (ניו יורק)	נורסינק	24715	4
62162	נוורסינק (ניו יורק)	נעווערסינק	24715	4
62164	נוז'ן-סור-מרן (צרפת)	נוז'ן-סור-מרן	11991	4
62169	נוזי (עיר קדומה)	נוזי	2845	4
62173	נוטו (איטליה)	נוטו	9338	4
62174	נוטו (איטליה)	נוטס	9338	4
62177	נוטינגהאם (אנגליה)	נוטינגהאם	8067	4
62178	נוטינגהאם (אנגליה)	נוטינגהם	8067	4
62181	נוטינג היל (לונדון, אנגליה)	נוטינג היל	17598	4
62186	נוטינגהמשייר (אנגליה)	נוטינגהמשייר	7274	4
62188	נוטלינגלי (אנגליה)	נוטלינגלי	19281	4
62192	נוטקה סאונד (בריטיש קולומביה)	נוטקה סאונד	2809	4
62194	נוטרה-דאם-ד'אלנסון (צרפת)	נוטרה-דאם-ד'אלנסון	13425	4
62196	נוטרה דאם דה בונדאוויל (צרפת)	נוטרה דאם דה בונדאוויל	19477	4
62198	נוי-איזנבורג (גרמניה)	נוי-איזנבורג	15430	4
62201	נויאנשטיין (הוהנלוהקרייס, גרמניה)	נויאנשטיין	11466	4
62203	נויארסהאוזן (מארץ', גרמניה)	נויארסהאוזן	20250	4
62205	נויבוירן (גרמניה)	נויבוירן	15942	4
62207	נויבורג על נהר דונאו (גרמניה)	נויבורג על נהר דונאו	9042	4
62209	נויברנדנבורג (גרמניה)	נויברנדנבורג	8069	4
62213	נויגראבן-פישבק (גרמניה)	נויגראבן-פישבק	16922	4
62215	נוידה (הודו)	נוידה	19426	4
62217	נוידורף (שטרסבורג, צרפת)	נוידורף	14302	4
62221	נוידנאו (גרמניה)	נוידנאו	8260	4
62222	נוידנאו (גרמניה)	ניידוניא	8260	4
62225	נויהאוזן (מינכן, גרמניה)	נויהאוזן	17732	4
62227	נויהוף (הסה, גרמניה)	נויהוף	26641	4
62229	נויהלדנסלבן (גרמניה)	נויהלדנסלבן	22855	4
62231	נויהרדטהוף (ישראל)	נויהרדטהוף	27159	4
62233	נויוויד (גרמניה)	נויוויד	12985	4
62234	נויוויד (גרמניה)	נויויד	12985	4
62235	נויוויד (גרמניה)	ניויד אם רין	12985	4
62236	נויוויד (גרמניה)	נייאוויד אם רהיין	12985	2
62237	נויוויד (גרמניה)	נייאוויט	12985	2
62238	נויוויד (גרמניה)	נייא וויט	12985	2
62239	נויוויד (גרמניה)	נייאי וויט	12985	2
62242	נויווילר לה סוורן (צרפת)	נויווילר	19819	4
62243	נויווילר לה סוורן (צרפת)	נויווילר לה סוורן	19819	4
62248	נויזידלרזה (אוסטריה והונגריה)	נויזידלרזה	2876	4
62251	נויינקלויסהיים (אולפה, גרמניה)	נויינקלויסהיים	19231	4
62259	נויי-סור-סן (צרפת)	נויי-סור-סן	8136	4
62260	נויי-סור-סן (צרפת)	ניולי	8136	4
62265	נוייר ברנהפלאץ (פרנקפורט דמיין)	נוייר ברנהפלאץ	5589	4
62267	נוילנגבאך (אוסטריה)	נוילנגבאך	11412	4
62269	נוימאגן-דרון (גרמניה)	נוימאגן-דרון	22222	4
62271	נוימינסטר (שלזוויג-הולשטיין, גרמניה)	נוימינסטר	11440	4
62273	נוימרק (סקסוניה, גרמניה)	נוימרק	17838	4
62278	נוימרק (פולין)	נוימרק	2811	4
62280	נוימרקט אין דר אוברפפאלץ (גרמניה : מחוז)	נוימרקט אין דר אוברפפאלץ	12953	4
62284	נוימרקט אין דר אוברפפאלץ (גרמניה)	נוימרקט אין דר אוברפפאלץ	14368	4
62294	נוימרקט בשלזיה (גרמניה : מחוז)	נוימרקט בשלזיה	20374	4
62298	נוינהיים (היידלברג, גרמניה)	נוינהיים	10486	4
62300	נוינקירכן (אוסטריה)	נוינקירכן	16537	4
62301	נוינקירכן (אוסטריה)	ניין קירכען	16537	4
62304	נוינקירכן (חבל הסאר, גרמניה)	נוינקירכן	17562	4
62308	נוינקירכן אם זנד (גרמניה)	נואין	15141	4
62309	נוינקירכן אם זנד (גרמניה)	נויאן	15141	4
62310	נוינקירכן אם זנד (גרמניה)	נוינקירכן אם זנד	15141	4
62313	נויס (גרמניה)	נויס	14746	4
62314	נויס (גרמניה)	נושא	14746	4
62315	נויס (גרמניה)	ניטשנא	14746	4
62318	נויסטריה	נויסטריה	18207	4
62320	נויפוץ (גרמניה)	נויפוץ	18460	4
62322	נויקירכן (מחוז, גרמניה)	נויקירכן	18895	4
62325	נויקלן (ברלין, גרמניה)	נויקלן	14656	4
62328	נוירופין (גרמניה)	נוירופין	20567	4
62331	נוישטאט א וורט (פולין)	נוישטאט א וורט	23817	4
62332	נוישטאט א וורט (פולין)	ניישטאדט	23817	4
62334	נוישטדט (הולשטיין, גרמניה)	נוישטדט	16325	4
62336	נוישטדט אן דר וויינשטרסה (גרמניה)	נוישטדט אן דר וויינשטרסה	9583	4
62339	נוישטדט ביי קובורג (גרמניה)	נוישטדט ביי קובורג	13561	4
62341	נוישטדט-גלווה (גרמניה)	נוישטדט-גלווה	19980	4
62343	נוישטט (אוסטריה)	נוישטט	8778	4
62344	נוישטט (אוסטריה)	ניאושטט	8778	4
62347	נוישטט (גרמניה)	נוישטט	15525	4
62349	נוישטט אם רובנברגה (גרמניה : מחוז)	נוישטט אם רובנברגה	16281	4
62353	נוישטט אם רובנברגה (גרמניה)	נוישטט אם רובנברגה	16652	4
62355	נוישטט אן דר וולדנאב (גרמניה)	נוישטט אן דר וולדנאב	7828	4
62357	נוישטט בשלזיה עליונה (גרמניה)	נוישטט בשלזיה עליונה	15419	4
62359	נוישטטין (גרמניה)	נוישטטין	17216	4
62361	נוישטרליץ (גרמניה)	נויסטרליץ	17842	4
62362	נוישטרליץ (גרמניה)	נוישטרליץ	17842	4
62364	נולה (איטליה)	נולא	11177	4
62365	נולה (איטליה)	נולה	11177	4
62367	נו-לה-מין (צרפת)	נו-לה-מין	19067	4
62369	נום (אלסקה)	נום	11156	4
62371	נומאזו-שי (יפן)	נומאזו-שי	8387	4
62374	נומידיה	נומידיה	15257	4
62376	נומיה (קלדוניה החדשה)	נומיה	9434	4
62378	נומיה (תאילנד)	נומיה	16833	4
62380	נומנה (איטליה)	נומנה	12332	4
62383	נומנטיה (עיר קדומה)	נומנטיה	2813	4
62385	נונאוויק (קוויבק)	נונאוויק	17446	4
62387	נונאנטולה (איטליה)	נונאנטולה	15537	4
62389	נונווט	נונווט	19089	4
62391	נוניבאק (אלסקה : אי)	נוניבאק	4581	4
62394	נוננווייר (גרמניה)	נוננווייר	10017	4
62395	נוננווייר (גרמניה)	נוננענוויער	10017	4
62398	נוסה דואה (אינדונזיה)	נוסה דואה	16473	4
62404	נוסה טנגרה טימור (אינדונזיה)	נוסה טנגרה טימור	7277	4
62409	נוסי-בה (מדגסקר : אי)	נוסי-בה	3193	4
62412	נוסי בה (מדגסקר)	נוסי בה	17517	4
62414	נוסרה סופריורה (איטליה)	נוסרה סופריורה	6251	4
62416	נועם (ישראל)	נועם	23116	4
62418	נוף איילון (ישראל)	נוף איילון	21947	2
62419	נוף איילון (ישראל)	נוף אילון	21947	2
62421	נוף ים (הרצליה, ישראל)	נוף ים	26637	4
62423	נופי פרת (גדה מערבית)	נופי פרת	49	2
62426	נופית (ישראל)	נופית	23118	4
62427	נופית (ישראל)	פי נר	23118	4
62429	נופך (ישראל)	נופך	23117	4
62430	נופך (ישראל)	נפך	23117	4
62432	נוצ'יסטלאן (מקסיקו)	נוצ'יסטלאן	18666	4
62434	נוק (מאיו, אירלנד)	נוק	19931	4
62448	נוקה היוה (פולינסיה הצרפתית)	נוקה היוה	3882	4
62451	נוקואלופה (טונגה)	נוקואלופה	14800	4
62453	נוקוללה (טובאלו)	נוקוללה	17657	4
62455	נוקסוויל (טנסי)	נוקסוויל	7410	4
62456	נוקסוויל (טנסי)	נוקסויל	7410	4
62459	נור (צרפת : מחוז)	נור	13536	4
62470	נורבגיה	נורבגיה	6310	4
62471	נורבגיה	נורווגיה	6310	4
62477	נורבוטנס יאן (שבדיה)	נורבוטנס יאן	8817	4
62481	נורביק (אלסקה)	נורביק	12456	4
62485	נורדאוסטלנדט	נורדאוסטלנדט	22589	4
62487	נורד-אסט (האיטי)	נורד-אסט	9666	4
62491	נורדהאוזן (גרמניה)	נורדהאוזן	13606	4
62492	נורדהאוזן (גרמניה)	נורטהוזן	13606	4
62494	נורדהורן (גרמניה)	נורדהורן	15724	4
62496	נורדוויקרהוט (הולנד)	נורדוויקרהוט	6487	4
62498	נורדויק (הולנד)	נאהרטוויק	8859	4
62499	נורדויק (הולנד)	נורדויק	8859	4
62501	נורדייה (ישראל)	מושב נורדיה	50	2
62502	נורדייה (ישראל)	נאות נורדיה	50	2
62503	נורדייה (ישראל)	נורדיה	50	2
62506	נורדלינגן (גרמניה)	נורדלינגן	7064	4
62507	נורדלינגן (גרמניה)	נערלינגן	7064	4
62508	נורדלינגן (גרמניה)	נרדלינגן	7064	4
62510	נורדן (גרמניה)	נארדין	22187	4
62511	נורדן (גרמניה)	נורדן	22187	4
